ETC_20150317_000001	Kepa
ETC_20160811_023222	Die Dämonen besiegen und ihre Magie in der Magiekontrollschriftrolle aufzeichnen
ETC_20160811_023223	Die magische Kalejimas-Schriftrolle der Teleportation benutzen, um dich zur Gefängniszelle für Dauerinsassen zu begeben
ETC_20160811_023224	Die Teleportationsmagie in der Individualwerkstatt finden und dich zur anderen Seite begeben
ETC_20160811_023225	Energiekristalle rund um den Verbrennungsofen sammeln
ETC_20160811_023226	Was wir jetzt tun müssen (1)
ETC_20160811_023227	Was wir jetzt tun müssen (2)
ETC_20160811_023228	Was wir jetzt tun müssen (3)
ETC_20160811_023229	3 Lichter zur selben Art Licht umändern
ETC_20160811_023230	Was wir jetzt tun müssen (4)
ETC_20160811_023231	Den alten Takouba-Stein bei Monstern benutzen
ETC_20160811_023232	Was wir jetzt tun müssen (5)
ETC_20160811_023233	Jakob zum Pfad begleiten, der zum Salbeiwald führt
ETC_20160811_023234	Pilger Brad zum alten Brunnen bringen
ETC_20160811_023235	Pilger Brad zur Vorderseite des Gebäudes begleiten
ETC_20160811_023236	Clark zu den ohnmächtigen Pilgern führen
ETC_20160811_023237	Dich zur Vorderseite des geschlossenen Wirtshauses zurückziehen
ETC_20160811_023238	Mit der geheimen Arznei des Ordens an den Rotspinos mit schwarzer Energie experimentieren
ETC_20160811_023239	Darauf warten, dass Clark zurückkehrt
ETC_20160811_023240	Mönch Dorma nach einem Weg fragen, die Verbundenheit zum Kloster zu beweisen
ETC_20160811_023241	Die Dämonen besiegen, die durch Dormas Weihwasser geschwächt wurden
ETC_20160811_023242	Den Spiegel mit der Lebensenergie der Dämonen aufladen
ETC_20160811_023243	Mönchin Stella zum Pilgerlager begleiten
ETC_20160811_023244	Den Pilgern zuhören
ETC_20160811_023245	Die Gruft des Eremiten untersuchen
ETC_20160811_023246	Mit Ouaasbaum-Harz das Energie-Unterdrückungsgerät zerstören
ETC_20160811_023247	Das Energie-Unterdrückungsgerät in den Rijekavi-Feldern zerstören
ETC_20160811_023248	Den Harz gießen und Medeas Schutzbarriere zerstören
ETC_20160811_023249	Oberoffizierin Medea zu Mönch Mattas bringen
ETC_20160811_023250	Die Monster vor dem Klostertor besiegen
ETC_20160811_023251	Stella helfen, Bücher über Dämonen zu finden
ETC_20160811_023252	Stella zurück zur Barriere begleiten
ETC_20160811_023253	Stella beschützen, während die Kugel sich mit göttlicher Energie auflädt
ETC_20160811_023254	Hilfs-NSC folgen
ETC_20160811_023255	Profi-NSC folgen
ETC_20160811_023256	GM Monster Summoning Event
ETC_20160811_023257	Period for reviewing penalties after rejoining guild
ETC_20160811_023258	Period with Guild Battle disabled after rejoining guild
ETC_20160811_023259	Apply Boss Card System
ETC_20160811_023260	Use NISMS SOAP API related code in BillingShop Y/N
ETC_20160811_023261	Only TP will be sold in BillingShop NISMS.
ETC_20160811_023262	Display guild mission test log
ETC_20160811_023263	BillingShop URL public test Y/N
ETC_20160811_023264	Premium-Begleiter
ETC_20160811_023265	Anleitung – Gesegneter Edelstein der Göttinnen: Waffe
ETC_20160811_023266	Anleitung – Gesegneter Edelstein der Göttinnen: Rüstung
ETC_20160811_023267	Anleitung – Gesegneter Edelstein der Göttinnen: Accessoire
ETC_20160811_023268	Anleitung – x 4-EP-Foliant
ETC_20160811_023269	Anleitung – x 8-EP-Foliant
ETC_20160811_023270	Anleitung – Magi-Shamshir
ETC_20160811_023271	Anleitung – Vienie-Zwillingsklinge
ETC_20160811_023272	Anleitung – Artie-Schlangenstab
ETC_20160811_023273	Anleitung – Artie-Geweihkampfstab
ETC_20160811_023274	Anleitung – Leichtgorithos
ETC_20160811_023275	Anleitung – Dirrel-Stachel-Geschosswerfer
ETC_20160811_023276	Anleitung – Dirrel-Burawa
ETC_20160811_023277	Anleitung – Vienie-Corsesca
ETC_20160811_023278	Anleitung – Duris-Dämonenpike
ETC_20160811_023279	Anleitung – Schlaak-Doppelrapier
ETC_20160811_023280	Anleitung – Tevhrin-Revolver
ETC_20160811_023281	Anleitung – Vienie-Revolver
ETC_20160811_023282	Anleitung – Vienie-Muskete
ETC_20160811_023283	Anleitung – Schmetterpanzerhandschuhe
ETC_20160811_023284	Anleitung – Hieb-Panzerhandschuhe
ETC_20160811_023285	Anleitung – Oghma-Panzerhandschuhe
ETC_20160811_023286	Anleitung – Dämonas-Panzerhandschuhe
ETC_20160811_023287	Anleitung – Grautis-Schoner
ETC_20160811_023288	Anleitung – Kovos-Schoner
ETC_20160811_023289	Anleitung – Überragende Grautis-Schoner
ETC_20160811_023290	Anleitung – Überragende Kovos-Schoner
ETC_20160811_023291	Anleitung – Anti-Schatten-Halsband
ETC_20160811_023292	Anleitung – Anti-Kälte-Halsband
ETC_20160811_023293	Anleitung – Rhevisan-Halsband
ETC_20160811_023294	Anleitung – Anti-Schatten-Armband
ETC_20160811_023295	Anleitung – Anti-Kälte-Armband
ETC_20160811_023296	Anleitung – Rhevisan-Armband
ETC_20160811_023297	Anleitung – Dirrel-Turmschild
ETC_20160811_023298	Anleitung – Verbesserte Vista-Kanone
ETC_20160811_023299	FAQ: HP, SP und AUS des Charakters{nl}1.) Du kannst Informationen über deinen Charakter in der linken oberen Ecke des Bildschirms aufrufen.{nl}2.) AUS: AUS steht für Ausdauer. Wenn deine AUS auf 0 fällt, bist du nicht mehr in der Lage zu rennen und kannst nur noch gehen.{nl}AUS wird außerdem beim Erlernen bestimmter Attribute verwendet.{nl}AUS kann durch das Zerstören von Baumwurzelkristallen oder das Benutzen von Ausdauerpillen wiederhergestellt werden.{nl} Du kannst Ausdauerpillen in Läden kaufen. Außerdem erhältst du welche als Belohnung für das Abschließen von Quests oder das Besiegen von Monsteranführern.
ETC_20160811_023300	Check account or session property
ETC_20160811_023301	Modify account or session property
ETC_20160811_023302	/AccumulatedAttendance
ETC_20160811_023303	[{TYPE}]{WHO} hat sich angemeldet.
ETC_20160811_023304	[{TYPE}]{WHO} hat sich abgemeldet.
ETC_20160811_023305	Der Gegenstand ist für die gesegnete Edelsteinextraktion nicht geeignet.
ETC_20160811_023306	Der Gegenstand ist für die Gegenstandextraktion nicht geeignet.
ETC_20160811_023307	Um gesegnete Edelsteine zu extrahieren, musst du den Gegenstand in dem Kreis oben platzieren. Edelsteine aus einem transzendierten Gegenstand zu extrahieren, bringt die Edelsteine zurück und eliminiert den Gegenstand.
ETC_20160811_023308	Um einen Gegenstand zu extrahieren, musst du ihn in dem Kreis oben platzieren. Extrahierst du einen transzendierten Gegenstand, wird der Gegenstand in seine ursprüngliche Form zurückversetzt und der Transzendierungseffekt aufgehoben.
ETC_20160811_023309	Der Gegenstand wird aufgebraucht, wenn man den Namen ändert.
ETC_20160811_023310	Diese Farbe hast du bereits erhalten.
ETC_20160811_023311	Das Aussehen muss zum Gegenstand desselben Typs passen.
ETC_20160811_023312	Charaktere dieser Klasse können diesen Typ Begleiter-Ei nicht nutzen.
ETC_20160811_023313	Haus umziehen.
ETC_20160811_023314	{/}{nl}{s22}Haus umziehen?
ETC_20160811_023315	Dieses Attribut ist bereits auf höchster Stufe.
ETC_20160811_023316	Erhöht EP-Multiplikation um {Value} %.
ETC_20160811_023317	EP-Event
ETC_20160811_023318	Du hast die maximale Anzahl an erlaubten Charakter-Slots überschritten (Begleiter eingeschlossen). Lösche einen Charakter oder erweitere deine Anzahl an Slots zum Anmelden.{nl}(Charakter-Slots: {CharSlot}, Anzahl der Charaktere: {CharCount})
ETC_20160811_023319	Auf diesem Server kannst du keinen Charakter mehr erstellen.
ETC_20160811_023320	Zum Haus des Charakters gehen
ETC_20160811_023321	Charakter löschen
ETC_20160811_023322	Keine Slots vorhanden.{nl}(Anzahl der Charaktere: {CharCnt}, Anzahl der Slots: {SlotCnt})
ETC_20160811_023323	Auf diesem Server kannst du deine Anzahl der Slots nicht erhöhen.
ETC_20160811_023324	Automatisch Jagd: EIN
ETC_20160811_023325	Automatisch Jagd: AUS
ETC_20160811_023326	Das Spiel wird in {Time} Sekunden verlassen.
ETC_20160811_023327	Du wirst in {Time} Sekunden vom Spiel abgemeldet.
ETC_20160811_023328	In {Time} Sekunden wirst du zum Charakterauswahlbildschirm weitergeleitet.
ETC_20160811_023329	Der Kanal wird in {Time} Sekunden gewechselt.
ETC_20160811_023330	Kaufdatum:
ETC_20160811_023331	Menge:
ETC_20160811_023332	Gesamtpreis:
ETC_20160811_023333	Stückpreis:
ETC_20160811_023334	Gegenstand im Warenkorb platziert.
ETC_20160811_023335	Klicke den Warenkorb an,{nl}um die Transaktion abzuschließen.
ETC_20160811_023336	Nicht genug Nexon-Cash.
ETC_20160811_023337	Benutzen
ETC_20160811_023338	Alle Gegenstände
ETC_20160811_023339	Neue Gegenstände
ETC_20160811_023340	Beliebte Gegenstände
ETC_20160811_023341	Eventgegenstände
ETC_20160811_023342	Empfohlene Gegenstände
ETC_20160811_023343	A bis Z
ETC_20160811_023344	Z bis A
ETC_20160811_023345	Am beliebtesten
ETC_20160811_023346	Am wenigsten beliebt
ETC_20160811_023347	Zuletzt registriert
ETC_20160811_023348	Erdturm, Lopanther-Bereich: E6
ETC_20160811_023349	Erdturm, Lopanther-Bereich: E11
ETC_20160811_023350	Erdturm, Lopanther-Bereich: E16
ETC_20160811_023351	Um zu E{FLOOR} zu gelangen, brauchst du [{ITEM}] ({VALUE}x).{nl}Du kannst sofort aufbrechen.{nl}Möchtest du den Gegenstand (die Gegenstände) verwenden?
ETC_20160811_023352	Erdturm im Solmiki-Gebiet betreten
ETC_20160811_023353	Über das Solmiki-Gebiet
ETC_20160811_023354	Mit dem Solmiki-Gebiet anfangen
ETC_20160811_023355	Über Kupole Lhuta
ETC_20160811_023356	Über den Ursprung der Gebietsnamen
ETC_20160811_023357	: benutzen zum Bewegen.
ETC_20160811_023358	Anführer-Symbol benutzen
ETC_20160811_023359	Kupole Medena
ETC_20160811_023360	Beschädigten Zauberkern aufheben
ETC_20160811_023361	Beschädigten Zauberkern aufgehoben.
ETC_20160811_023362	Boshafte Essenz erhalten.
ETC_20160811_023363	Läuterung der Essenz abgeschlossen.
ETC_20160811_023364	Die boshafte Essenz des Dämons ist zerstört.
ETC_20160811_023365	Die boshafte Essenz ist jetzt geläutert.
ETC_20160811_023366	Du brauchst mehr boshafte Essenz.
ETC_20160811_023367	Du hast die Tala-Halsbänder geläutert.
ETC_20160811_023368	Die Tala-Halsbänder sind jetzt geläutert.
ETC_20160811_023369	Du brauchst mehr Tala-Halsbänder.
ETC_20160811_023370	Das Bändigungsgerät kann nicht beschädigt werden, wenn dämonische Monster in der Nähe sind.{nl}Besiege zuerst die Monster in der Nähe.
ETC_20160811_023371	Hayatin's Spirit
ETC_20160811_023372	War der Geist in die Falle gegangen?
ETC_20160811_023373	Ach, halt, ich erinnere mich.{nl}Dieser Mann war ein Soldat!
ETC_20160811_023374	Ich erinnere mich an alles.{nl}Wir müssen die Dokumententruhe finden …
ETC_20160811_023375	Ich war nicht ich selbst.{nl}Danke.
ETC_20160811_023376	Ich bin …{nl}Es tut mir leid, besser konnte ich auf unseren Anführer nicht aufpassen.
ETC_20160811_023377	Victoras' Spirit
ETC_20160811_023378	Wir waren von Dämonen besessen …{nl}Danke, dass du uns befreit hast.
ETC_20160811_023379	Die müssen irgendwas wollen.{nl}Wir sollten jetzt aufbrechen.
ETC_20160811_023380	Sammeln von brauchbarem Schrott …
ETC_20160811_023381	Du hast genug Materialien gesammelt.
ETC_20160811_023382	Du brauchst mehr Materialien.
ETC_20160811_023383	Erschaffen des Denkmals …
ETC_20160811_023384	Geist eines toten Soldaten
ETC_20160811_023385	Du willst, dass ich dir folge …
ETC_20160811_023386	Was willst du von einem Toten?
ETC_20160811_023387	Es sieht ganz so aus, als folgte dir schon jemand …
ETC_20160811_023388	Ich ertrage diese Wut nicht mehr …
ETC_20160811_023389	Ich hatte einfach nur so gekämpft, wie man es mir gesagt hatte.{nl}Ich bin froh, dass ich jetzt etwas Trost finde.
ETC_20160811_023390	Was bringt die Wahrheit jetzt noch?
ETC_20160811_023391	Werde ich jetzt jemals meine Familie wieder sehen können?
ETC_20160811_023392	Führe den Geist zum Gedenkstein.
ETC_20160811_023393	Der Geist ist tief verbittert verschwunden.
ETC_20160811_023394	Du hast den Soldatengeist zur richtigen Stelle geführt.
ETC_20160811_023395	Stein mit eingraviertem Siegel
ETC_20160811_023396	Den Farn verbrennen
ETC_20160811_023397	Du hast einen Stein mit einem eingravierten Siegel gefunden!
ETC_20160811_023398	Es war nur ein Büschel Farn.
ETC_20160811_023399	Unter dem Stein graben …
ETC_20160811_023400	Die Dokumententruhe öffnen …
ETC_20160811_023401	Die Kiste ist verschlossen und lässt sich nicht öffnen.
ETC_20160811_023402	Den Kristall an der Dokumententruhe benutzen …
ETC_20160811_023403	Die Dokumententruhe reagiert nicht darauf.
ETC_20160811_023404	Keine Reaktion.
ETC_20160811_023405	An der leuchtenden Stelle graben …
ETC_20160811_023406	Ich fühle mich unbeschwert.
ETC_20160811_023407	Alchemist Sophia
ETC_20160811_023408	Sei vorsichtig!
ETC_20160811_023409	Das ist eine nützliche Probe.
ETC_20160811_023410	Das sollte reichen.{nl}Ich gehe vor.
ETC_20160811_023411	Das Lösungsmittel versprühen …
ETC_20160811_023412	Die Entchen kamen herangestürmt, nachdem du das Nest zerstört hattest!
ETC_20160811_023413	Sporen einsammeln
ETC_20160811_023414	Schlafpulver verteilen …
ETC_20160811_023415	Die Monster sind eingeschlafen.
ETC_20160811_023416	Es funktioniert!{nl}Ich sollte die Effekte einstellen.
ETC_20160811_023417	Die Mischung war falsch … Das war ein Fehlschlag.
ETC_20160811_023418	Genug experimentiert.{nl}Ich gehe wieder zurück.
ETC_20160811_023419	Die Verbesserungsarznei ins Essen geben …
ETC_20160811_023420	Du hast die Arznei in den Haufen aus Lebensmitteln gegeben.
ETC_20160811_023421	In diese Lebensmittel hast du bereits Arznei gegeben.
ETC_20160811_023422	Astrus-Kräuter pflücken
ETC_20160811_023423	Kräuter verbrennen
ETC_20160811_023424	Zentaurenpulver anmischen …
ETC_20160811_023425	Trockene Farnblätter sammeln …
ETC_20160811_023426	Wir wurden überlistet …
ETC_20160811_023427	Die sagten, sie würden die Göttinnen anbeten …
ETC_20160811_023428	Wie konnte das passieren?
ETC_20160811_023429	Diese boshaften Kreaturen …
ETC_20160811_023430	Objekte der Verbitterung des Toten erhalten.
ETC_20160811_023431	Vorläufiges Manuskript erhalten.
ETC_20160811_023432	Du hast bereits ein Feuer entzündet.
ETC_20160811_023433	Du hast trockene Zweige erhalten.
ETC_20160811_023434	Du hast die Tonikumflasche mit Nahrungsergänzungsmitteln gefüllt.
ETC_20160811_023435	Du fühlst dich, als würdest du dich erholten, sobald die Tonikumflasche zerschellt.
ETC_20160811_023436	Über die Ergebnisse der Beobachtung der Herbstfarben
ETC_20160811_023437	Über die Ausgewogenheit von Macht
ETC_20160811_023438	Über die Unschuld der Kupolen
ETC_20160811_023439	Gelähmter Rhodejokel
ETC_20160811_023440	Sarg öffnen
ETC_20160811_023441	Tonikumflasche extrahieren
ETC_20160811_023442	Neto-Blaumoos erhalten
ETC_20160811_023443	Du hast Lykiu-Kräuter erhalten.
ETC_20160811_023444	Iyran folgt dir bereits.
ETC_20160811_023445	Iyran
ETC_20160811_023446	Velis
ETC_20160811_023447	Iyran hat Velis-Wurzeln gefunden.
ETC_20160811_023448	Velis-Wurzeln erhalten.
ETC_20160811_023449	Du hast braunes Pulver erhalten.
ETC_20160811_023450	Treten
ETC_20160811_023451	Der Felsbrocken scheint schon ein paar Risse zu haben.
ETC_20160811_023452	Der Felsbrocken scheint in keiner Weise angegriffen zu sein.
ETC_20160811_023453	Auffüllen mit Nahrungsergänzungsmitteln
ETC_20160811_023454	Graben
ETC_20160811_023455	Du hast stabile Wurzeln erhalten.
ETC_20160811_023456	Die Blätter, die mit einer Schnur angebunden waren, fallen so langsam herunter.
ETC_20160811_023457	Organisches Lösungsmittel versprühen
ETC_20160811_023458	Die Farbe, die an den Baum geschmiert wurde, löst sich allmählich.
ETC_20160811_023459	Moos suchen
ETC_20160811_023460	Velis-Wurzeln ausgraben
ETC_20160811_023461	Du hast diesen Feuerholzstapel bereits untersucht.
ETC_20160811_023462	Du hast diese Lichtung bereits untersucht.
ETC_20160811_023463	Die Farbe an den Blättern ist entfernt. Nun sind die wahren Farben der Blätter zu sehen.
ETC_20160811_023464	Die Tonikumflasche scheint voll zu sein.
ETC_20160811_023465	Deine WEI regenerieren sich, kaum dass die Tonikumflasche zerschellt.
ETC_20160811_023466	Deine Energie regeneriert sich, kaum dass die Tonikumflasche zerschellt.
ETC_20160811_023467	Du kannst kein Feuer entzünden, weil nicht genug Öl vorhanden ist.
ETC_20160811_023468	Stelle die göttliche Fackel wieder her [Erfordert x{COUNT} Feuerkristalle]
ETC_20160811_023469	{COUNT}
ETC_20160811_023470	Aktuelle Feuerkristalle: {COUNT}
ETC_20160811_023471	Du hast an einem Event teilgenommen!
ETC_20160811_023472	Du hast {COUNT} Event-Monster erstellt!
ETC_20160811_023473	Du hast [{BUFF}] geschenkt bekommen!
ETC_20160811_023474	Die Gegenstand-Haltbarkeit aller ausgerüsteten Gegenstände wurde um 5 wiederhergestellt!
ETC_20160811_023475	Event-Teilnahme{nl}Saison: {SEASON}{nl}Teilgenommen: {COUNT} Tage {nl}Belohnung: {ITEMCOUNT} {ITEMNAME}
ETC_20160811_023476	Event-Teilnahme{nl}Saison: {SEASON}{nl}Teilgenommen: {COUNT} Tage 
ETC_20160811_023477	Lotterie-Silbertruhe-Belohnung{nl}{COUNT} Silber erhalten!
ETC_20160811_023478	Herzlichen Glückwunsch!{nl}{PC} hat {COUNT} Silber{nl}aus der Lotterie-Silbertruhe erhalten!
ETC_20160811_023479	{ITEM} {COUNT}
ETC_20160811_023480	{ITEM} {COUNT} Silber
ETC_20160811_023481	Herzlichen Glückwunsch zum Erreichen von Stufe {LV}. Bitte sieh dir deine Belohnungen an!{nl}{TEXT}
ETC_20160811_023482	Du kannst {ZONE} auf dem Saisonserver nicht aufsuchen!
ETC_20160811_023483	Die Flasche ist mit einer weinfarbenen Flüssigkeit gefüllt.
ETC_20160811_023484	Da scheint nichts Besonderes zu sein.
ETC_20160811_023485	Du hast die Wartungsdokumente für Innenmauerabschnitt 8 gefunden.
ETC_20160811_023486	Du spürst eine schwache Magie in dem leeren Blatt Papier.
ETC_20160811_023487	Die Vorratstruhe untersuchen
ETC_20160811_023488	Du hast nichts gefunden.{nl}Sieh dich nach einem anderen Truhe um.
ETC_20160811_023489	Der Truhe wurde bereits entleert.
ETC_20160811_023490	Hier hast du bereits einen Hinweis gefunden.
ETC_20160811_023491	Das magische Auge benutzen
ETC_20160811_023492	Du hast das magische Auge bereits in dieser Richtung benutzt.
ETC_20160811_023493	Nach Hinweisen suchen
ETC_20160811_023494	Du konntest keine besonderen Hinweise entdecken.
ETC_20160811_023495	Die Lampe leuchtet, sobald die Magie aus dem Zauberstein freigelassen wird.
ETC_20160811_023496	Der Zauberstein reagiert auf gar nichts.{nl}Lasse die Magie aus dem Zauberstein im richtigen Moment frei.
ETC_20160811_023497	Das Lampenlicht ansehen
ETC_20160811_023498	Auf dem Papier leuchten Buchstaben.
ETC_20160811_023499	Nichts hat sich geändert.{nl}Probiere es mit dem Licht einer anderen Lampe.
ETC_20160811_023500	Du hast dir dieses Objekt schon angesehen.
ETC_20160811_023501	Es gibt gerade keine Hinweise.
ETC_20160811_023502	Du hast sowohl den Stahlklumpen als auch den Holzstock gefunden.{nl}Drücke "V", um einen Hammer herzustellen.
ETC_20160811_023503	Einen Hammer herstellen
ETC_20160811_023504	Diese Forschungspapiere hast du bereits gelesen.
ETC_20160811_023505	Magie freilassen
ETC_20160811_023506	Das könnte Speiseöl sein.
ETC_20160811_023507	Vielleicht wurde es benutzt, um gegnerische Soldaten ausrutschen zu lassen.
ETC_20160811_023508	Wurde noch nicht benutzt.
ETC_20160811_023509	Das ist offenbar ein magischer Kreis zur Teleportation.
ETC_20160811_023510	Das konnte niemand wissen.
ETC_20160811_023511	Das scheint eine Falle zu sein, die einen offensiven Zauber auslöst.
ETC_20160811_023512	Vielleicht das Hobby eines Magiers …
ETC_20160811_023513	Anscheinend wollten sie die Pflanze zur Kriegsführung nutzen.
ETC_20160811_023514	Diese Forschung war der Grund für Medzio Diena.
ETC_20160811_023515	Der Tag, an dem der Krieg erklärt wurde.
ETC_20160811_023516	Die Ruklys-Rebellion und Ruklys
ETC_20160811_023517	Die Jahrtausendwende und Dämonen
ETC_20160811_023518	Burgmauern, die als Vorbereitung auf einen großen Krieg gebaut wurden.
ETC_20160811_023519	Riesige Mauern, die gebaut wurden, um die Göttinnen zu beschützen.
ETC_20160811_023520	Abwehrmauern, die gebaut wurden, um eine Abwehr gegen Medzio Diena zu haben.
