QUEST_LV_0100_20150317_000001	Sentinel
QUEST_LV_0100_20150714_007325	Ich werde sie rausziehen.
QUEST_LV_0100_20150714_007326	Der Grund, warum die Metallplatte im Brunnen ist.
QUEST_LV_0100_20150714_007327	Notice/Du hast die Metallplatte beschafft!#5
QUEST_LV_0100_20150714_007328	Orte mit Metallplatten (3)
QUEST_LV_0100_20150714_007329	Rostentferner (1)
QUEST_LV_0100_20150714_007330	Ihn fragen, wie du helfen kannst
QUEST_LV_0100_20150714_007331	Der Grund für die Verrostung
QUEST_LV_0100_20150714_007332	Rostentferner (2)
QUEST_LV_0100_20150714_007333	Die ausgebeulte Metallplatte
QUEST_LV_0100_20150714_007334	Ich werde die Metallplatte finden.
QUEST_LV_0100_20150714_007335	Der Grund, allein hier zu sein
QUEST_LV_0100_20150714_007336	Die Metallplatte rausziehen
QUEST_LV_0100_20150714_007337	Der Grund, warum du die Metallplatte leicht finden konntest
QUEST_LV_0100_20150714_007338	Die Ranken abschneiden
QUEST_LV_0100_20150714_007339	Notice/!/Die Monster sind herbeigestürmt!{nl}Du solltest die Rankens schneiden, nachdem du die Monster besiegt hast!#5
QUEST_LV_0100_20150714_007340	Die Metallplatte finden (1)
QUEST_LV_0100_20150714_007341	Die Metallplatte finden
QUEST_LV_0100_20150714_007342	Ihm sagen, dass es keine weiteren gibt
QUEST_LV_0100_20150714_007343	Notice/!/Nutze die Detektorrute, um die Stelle zu finden, an der die Metallplatte vergraben wurde!#5
QUEST_LV_0100_20150714_007344	Forschung sammeln
QUEST_LV_0100_20150714_007345	und übergib sie Justas
QUEST_LV_0100_20150714_007346	Ich werde gehen, da ich nicht mehr helfen kann.
QUEST_LV_0100_20150714_007347	Notice/Du bist im Kvailas-Wald angekommen, wo Dornicht sich versteckt hält.#3
QUEST_LV_0100_20150714_007348	Die verbleibende Gefahr (1)
QUEST_LV_0100_20150714_007349	Dafür fehlt mir jetzt die Zeit.
QUEST_LV_0100_20150714_007350	Die verbleibende Gefahr (2)
QUEST_LV_0100_20150714_007351	Ich werde den Rauchwerkbrenner platzieren.
QUEST_LV_0100_20150714_007352	Der Geruch des Gegners
QUEST_LV_0100_20150714_007353	Ich werde bei der Aufgabe helfen.
QUEST_LV_0100_20150714_007354	Ihm sagen, dass er sich anstrengen soll
QUEST_LV_0100_20150714_007355	Festgelegter Bereich (1)
QUEST_LV_0100_20150714_007356	Ihm sagen, dass er sich kein Sorgen machen soll, da du helfen wirst
QUEST_LV_0100_20150714_007357	Ihn trösten, um ihn aufzumuntern
QUEST_LV_0100_20150714_007358	Festgelegter Bereich (2)
QUEST_LV_0100_20150714_007359	Ich werde es aufstellen.
QUEST_LV_0100_20150714_007360	Das Verschwinden (1)
QUEST_LV_0100_20150714_007361	Ich werde zu dem Ort gehen.
QUEST_LV_0100_20150714_007362	Das Verschwinden (2)
QUEST_LV_0100_20150714_007363	Das Verschwinden (3)
QUEST_LV_0100_20150714_007364	Ritter Oskar davon erzählen
QUEST_LV_0100_20150714_007365	Dir Zeit zum Nachdenken nehmen
QUEST_LV_0100_20150714_007366	Traurige Geister (1)
QUEST_LV_0100_20150714_007367	Notice/Die Trost-Perle wurde perfektioniert!#3
QUEST_LV_0100_20150714_007368	Traurige Geister (2)
QUEST_LV_0100_20150714_007369	Eine Bitte von Göttin Saule (1)
QUEST_LV_0100_20150714_007370	Ihn fragen, wie du helfen kannst
QUEST_LV_0100_20150714_007371	Die dornigen Ranken ansehen
QUEST_LV_0100_20150714_007372	Eine Bitte von Göttin Saule (2)
QUEST_LV_0100_20150714_007373	Ihm sagen, dass es schwer zu akzeptieren ist
QUEST_LV_0100_20150714_007374	Den Kristall der Berechtigung platzieren
QUEST_LV_0100_20150714_007375	Private Angelegenheit
QUEST_LV_0100_20150714_007376	Ich werde beim Experiment helfen.
QUEST_LV_0100_20150714_007377	Dafür fehlt mir die Zeit.
QUEST_LV_0100_20150714_007378	Die verborgenen Schätze (1)
QUEST_LV_0100_20150714_007379	Ihn bitten, dir zu sagen, wie du es benutzen sollst, da es dich interessiert
QUEST_LV_0100_20150714_007380	Ihm sagen, dass du es nicht brauchst
QUEST_LV_0100_20150714_007381	Die verborgenen Schätze (2)
QUEST_LV_0100_20150714_007382	Ich werde es gut nutzen.
QUEST_LV_0100_20150714_007383	Ich werde es später finden.
QUEST_LV_0100_20150714_007384	Die Kiste öffnen/OPENED/2/TRACK_BEFORE/None
QUEST_LV_0100_20150714_007385	Notice/Du hast die Schätze gefunden!#5
QUEST_LV_0100_20150714_007386	Großer Unfall
QUEST_LV_0100_20150714_007387	Ich habe viel zu tun.
QUEST_LV_0100_20150714_007388	Den magischen Kreis untersuchen
QUEST_LV_0100_20150714_007389	Der Siegelturm der Göttin (1)
QUEST_LV_0100_20150714_007390	Ich werde helfen, den Siegelturm zu schützen.
QUEST_LV_0100_20150714_007391	Ihm sagen, dass man da nichts machen kann
QUEST_LV_0100_20150714_007392	Den Siegelturm ansehen
QUEST_LV_0100_20150714_007393	Der Siegelturm der Göttin (2)
QUEST_LV_0100_20150714_007394	Ich werde den anderen helfen.
QUEST_LV_0100_20150714_007395	Sich verabschieden
QUEST_LV_0100_20150714_007396	Der Siegelturm der Göttin (3)
QUEST_LV_0100_20150714_007397	Das Siegel wiederherstellen/SITABSORB/2/TRACK_BEFORE/None
QUEST_LV_0100_20150714_007398	Notice/Du hast das erste Siegel am Siegelturm wiederhergestellt!#4
QUEST_LV_0100_20150714_007399	Warkis wird von Lithorex angegriffen! Besiege Lithorex und rette ihn.
QUEST_LV_0100_20150714_007400	Nach Abenteurer Warkis sehen
QUEST_LV_0100_20150714_007401	Du hast Lithorex geradeso besiegt. Aber Warkis scheint schwer verletzt zu sein. Schau nach, wie es ihm geht.
QUEST_LV_0100_20150714_007402	Davio bittet um eine zusätzliche Gebühr, da er so lange gebraucht hat, die Arznei für Jonas herzustellen. Davio wird zufrieden sein, wenn du ihm die goldenen Accessoires der Monster an der Straße nach Kapas gibst.
QUEST_LV_0100_20150714_007403	Monster an der Straße nach Kapas besiegen und %s erhalten
QUEST_LV_0100_20150714_007404	Monster in der Nähe von Ober-Odega besiegen
QUEST_LV_0100_20150714_007405	Sammle die Spiritualsteine an der Alkunetreppe und Monstergift.
QUEST_LV_0100_20150714_007406	Der Söldner Eta benötigt das Gift der Monster und die Spiritualsteine.
QUEST_LV_0100_20150714_007407	Das Gift besorgen
QUEST_LV_0100_20150714_007408	Eta sagt, dass er erst zum Lager zurückkehren will, wenn er die Steingas besiegt hat. Du schickst ihn besser so schnell wie möglich zum Lager. Besorge das Gift für Eta bei den Monstern auf dem Weg zur Alkunetreppe.
QUEST_LV_0100_20150714_007409	Du hast das Gift der Monster und den Stein mit der Lebenskraft besorgt. Kehre zu Eta zurück.
QUEST_LV_0100_20150714_007410	%s besorgen, indem du Monster besiegst
QUEST_LV_0100_20150714_007411	Du hast das Gift der Monster erhalten.
QUEST_LV_0100_20150714_007412	Da sind die Artefakte eines unbekannten Soldaten, der in der Saknis-Ebene von Monstern umgebracht wurde. Er könnte der Besitzer des Halsbands sein, das du neulich aufgesammelt hast. Lege ihm das Halsband an und bete für ihn.
QUEST_LV_0100_20150714_007413	Das ist also der Werwolf, der für den Tod des unbekannten Soldaten verantwortlich ist. Besiege den Werwolf und bete für seine Seele.
QUEST_LV_0100_20150714_007414	Vor den Andenken des unbekannten Soldaten für seine Seele beten
QUEST_LV_0100_20150714_007415	Offenbar läuft der verrückte Magus Antares frei herum. Besiege den von Antares beschworenen Infrorocktor.
QUEST_LV_0100_20150714_007416	Du hast die von Antares beschworenen Rotinfrorocktoren besiegt. Sprich mit Grita.
QUEST_LV_0100_20150714_007417	Du hast Dornicht besiegt und die Offenbarung erhalten. Kehre zur Göttin Saule zurück und interpretiere die Offenbarung.
QUEST_LV_0100_20150714_007418	Du hast die geheimnisvolle Steinplatte erhalten
QUEST_LV_0100_20150714_007419	Du hast die geheimnisvolle Steinplatte erhalten, die in der Kristallsäule war. Wenn du sie Ritter Oskar in Klaipeda bringst, kannst du herausfinden, was es mit der Steinplatte auf sich hat.
QUEST_LV_0100_20150714_007420	Besiege die Infrohalter, die herbeigeeilt sind.
QUEST_LV_0100_20150714_007421	Besorge Blumenstaubblätter von Matsums, um ein Dornenblumpulver-Aufputschmittel herzustellen.
QUEST_LV_0100_20150714_007422	Gläubiger Jurga hat dir gesagt, dass du vor dem Kampf gegen Dornicht eine Arznei vorbereiten sollst, die dir hilft, seiner bösen Energie zu widerstehen. Besorge Blumenstaubblätter von Matsums am Rankena-Hügel.
QUEST_LV_0100_20150714_007423	Sammle alle Blumenstaubblätter von Matsums. Kehre zu dem Gläubigen Jurga zurück.
QUEST_LV_0100_20150714_007424	Matsums besiegen
QUEST_LV_0100_20150714_007425	Mit Janis Geist sprechen
QUEST_LV_0100_20150714_007426	Janis Geist will den gefährlichen Archon nicht verlassen. Frag sie, warum.
QUEST_LV_0100_20150714_007427	Janis Geist zuhören
QUEST_LV_0100_20150714_007428	Die Angelegenheit mit Jani scheint kompliziert zu sein. Höre Janis Geist zu, um zu erfahren, wo das Problem liegt.
QUEST_LV_0100_20150714_007429	Die plötzliche Leere
QUEST_LV_0100_20150714_007430	Janis Geist scheint extreme Maßnahmen ergreifen zu wollen. Sprich langsam mit ihr, um ihr zu helfen.
QUEST_LV_0100_20150714_007431	Die Aufzeichnungen von Valius im Veikini-Gebetsraum suchen
QUEST_LV_0100_20150714_007432	Janis Geist hat dir gesagt, dass du die Aufzeichnungen ansehen musst, die Valius zurückgelassen hat. Mit ihrer Hilfe erfährst du mehr Informationen über den Zauberstein der Gegenseitigkeit. Lies die Aufzeichnungen, die Valius im Veikini-Gebetsraum zurückgelassen hat.
QUEST_LV_0100_20150714_007433	Du hast einen Weg gefunden, die magische Energie des Zaubersteins der Gegenseitigkeit aus den Aufzeichnungen von Valius zu blocken. Kehre zu Janis Geist zurück und sag ihr Bescheid.
QUEST_LV_0100_20150714_007434	Laut der Informationen über den Zauberstein der Gegenseitigkeit, die Valius zurückgelassen hat, gibt es eine Möglichkeit, Jani zu retten. Sprich mit Jani darüber.
QUEST_LV_0100_20150714_007435	Die Andenken mit Valius' Magie durchsuchen
QUEST_LV_0100_20150714_007436	Janis Geist hat dir gesagt, dass Valius' magische Energie benötigt wird, um zu verhindern, dass die magieerzeugenden Steine den Zauberstein der Gegenseitigkeit mit Energie versorgen. Suche in der Vebaiki-Grabkammer die Objekte, die wahrscheinlich Valius' Magie enthalten.
QUEST_LV_0100_20150714_007437	Du hast die Brosche gefunden und spürst, dass sie viel magische Energie enthält. Kehre zu Janis Geist zurück, um zu überprüfen, ob sie echt ist.
QUEST_LV_0100_20150714_007438	Du hast die Brosche gefunden, die Valius' magische Energie enthält. Benutze sie, um mit Janis Geist darüber zu reden, wie du die magieerzeugenden Steine unterbrechen kannst.
QUEST_LV_0100_20150714_007439	Die magieerzeugenden Steine im Raum des Bewusstseins unterbrechen
QUEST_LV_0100_20150714_007440	Benutze die Brosche mit Valius' magischer Energie im Raum des Bewusstseins, um die echten magieerzeugenden Steine zu finden und sie zu unterbrechen. Wenn du falsche Steine unterbrichst, beginnen alle magieerzeugenden Steine wieder, magische Energie zu erzeugen.
QUEST_LV_0100_20150714_007441	Du hast alle magieerzeugenden Steine im Raum des Bewusstseins unterbrochen. Kehre zu Janis Geist zurück.
QUEST_LV_0100_20150714_007442	Du hast die magieerzeugenden Steine im Raum des Bewusstseins unterbrochen. Jetzt musst du die Steine in der Kammer der Ahnenrituale unterbrechen. Höre Janis Geist zu.
QUEST_LV_0100_20150714_007443	Die magieerzeugenden Steine in der Kammer der Ahnenrituale unterbrechen
QUEST_LV_0100_20150714_007444	Die magieerzeugenden Steine im Raum des Bewusstseins haben Einfluss auf andere magieerzeugende Steine in der Nähe. Wenn du sie zufällig berührst, kannst du sie mit der Brosche zurücksetzen, die Valius' magische Energie enthält.
QUEST_LV_0100_20150714_007445	Du hast alle magieerzeugenden Steine im Raum des Bewusstseins unterbrochen. Kehre zu Janis Geist zurück.
QUEST_LV_0100_20150714_007446	Der Nachteil der Vorsicht
QUEST_LV_0100_20150714_007447	Du hast die magische Energie geblockt, die zum Zauberstein der Gegenseitigkeit floss, indem du alle magieerzeugenden Steine unterbrochen hast. Sprich erneut mit Janis Geist.
QUEST_LV_0100_20150714_007448	Die Andenken des versiegelten Valius in der Uzdromo-Steinkammer suchen
QUEST_LV_0100_20150714_007449	Jani hat dir gesagt, dass Archon befreit wird, wenn der Zauberstein der Gegenseitigkeit ganz aufhört. Um den befreiten Archon leicht zu besiegen, musst du Objekte finden, die Valius zu Lebzeiten erschaffen hat.
QUEST_LV_0100_20150714_007450	Du hast das Siegel gebrochen und den Stempel erhalten, der die dämonische Energie unterdrückt. Kehre damit zu Janis Geist zurück.
QUEST_LV_0100_20150714_007451	Du bist bereit, gegen Archon zu kämpfen. Sprich mit Janis Geist darüber, ob es genügt.
QUEST_LV_0100_20150714_007452	Den Zauberstein der Gegenseitigkeit unterbrechen
QUEST_LV_0100_20150714_007453	Janis Geist und Archon werden befreit, wenn du den Zauberstein der Gegenseitigkeit unterbrichst. Unterbrich den Zauberstein der Gegenseitigkeit und besiege Archon.
QUEST_LV_0100_20150714_007454	Du hast Archon besiegt. Frage Jani, was sie als Nächstes tun wird.
QUEST_LV_0100_20150714_007455	Mit silbernem Löffel im Mund geboren
QUEST_LV_0100_20150714_007456	Adrijus fragen
QUEST_LV_0100_20150714_007457	Adrijus fragen, ob er in anderen Gebieten andere Tafeln gefunden hat
QUEST_LV_0100_20150714_007458	Mit der Lähmungsnadel steife Haare beschaffen
QUEST_LV_0100_20150714_007459	Du benötigst eine grobe Bürste, um den Schmutz vom Grabstein zu entfernen. Benutze die Lähmungsnadel mit dem Wendigo-Bogenschützen, um steife Haare zu erhalten.
QUEST_LV_0100_20150714_007460	Zu Adrijus zurückkehren
QUEST_LV_0100_20150714_007461	Du hast steife Haare erhalten. Adrijus ist von seiner Reise zurückgekehrt. Frage ihn, wie du die Bürste herstellen kannst.
QUEST_LV_0100_20150714_007462	%s von Wendigo-Bogenschützen sammeln
QUEST_LV_0100_20150714_007463	Du hast Adrijus die steifen Haare gebracht. Bitte ihn, für dich eine grobe Bürste herzustellen.
QUEST_LV_0100_20150714_007464	Eine Pause von der Tafel in der Gruitis-Halle anfertigen
QUEST_LV_0100_20150714_007465	Bring die grobe Bürste und das Abpausset, das Adrijus dir gegeben hat, und gehe zur Tafel in der Gruitis-Halle, um den Schmutz zu entfernen und eine Pause anzufertigen.
QUEST_LV_0100_20150714_007466	Adrijus die Pause geben
QUEST_LV_0100_20150714_007467	Du hast eine gute Pause angefertigt. Gib Adrijus die Pause.
QUEST_LV_0100_20150714_007468	Tod des Tods
QUEST_LV_0100_20150714_007469	Adrijus hat andere Regionen nach Tafeln ausgekundschaftet und ist zurück. Sprich mit ihm.
QUEST_LV_0100_20150714_007470	Craute-Gras-Saft besorgen
QUEST_LV_0100_20150714_007471	Die Tafel an der Vseio-Klippe ist mit Moos überwachsen. Du solltest das Moos mit Craute-Gras-Saft entfernen. Gewinne den Saft vom Craute-Gras, das in der Nähe des Mirti-Ausbildungsplatzes wächst.
QUEST_LV_0100_20150714_007472	Du benötigst Craute-Gras-Saft, um die Inschrift auf der Tafel an der Vseio-Klippe zu lesen. Gewinne den Saft des Craute-Grases, das in der Nähe des Mirti-Ausbildungsplatzes wächst.
QUEST_LV_0100_20150714_007473	Eine Pause von der Tafel an der Vseio-Klippe anfertigen
QUEST_LV_0100_20150714_007474	Reibe den Gras-Saft auf die Tafel an der Vseio-Klippe, wie Adrijus es dir aufgetragen hat, und bestreiche sie mit Tinte, um die Pause anzufertigen.
QUEST_LV_0100_20150714_007475	Die um die Tafel versammelten Monster besiegen
QUEST_LV_0100_20150714_007476	Wie Adrijus gewarnt hat, riechen die Monster den Gras-Saft und greifen aus mehreren Richtungen an! Besiege zunächst die Monster.
QUEST_LV_0100_20150714_007477	Eine Pause von der Tafel anfertigen
QUEST_LV_0100_20150714_007478	Du hast alle Monster besiegt. Fertige jetzt eine Pause von der Tafel an.
QUEST_LV_0100_20150714_007479	Die Monster besiegen, die angestürmt kamen, als sie den Geruch des Gras-Safts wahrnahmen
QUEST_LV_0100_20150714_007480	Adrijus Bericht erstatten
QUEST_LV_0100_20150714_007481	Du hast viel Gras-Saft aufgestrichen, kannst aber immer noch keine gute Pause anfertigen. Berichte Adrijus davon.
QUEST_LV_0100_20150714_007482	Knochenpulver von den Monstern beschaffen
QUEST_LV_0100_20150714_007483	Adrijus hat dir gesagt, dass er den Alchemistenmeister um Informationen bitten will. Besorgen Knochenpulver von den Monstern, bevor Adrijus zurückkommt. Es wird als Klebstoff für die Tinte dienen.
QUEST_LV_0100_20150714_007484	Du hast eine Menge Knochenpulver besorgt. Adrijus ist zurück. Frag ihn, was passiert ist.
QUEST_LV_0100_20150714_007485	Ihn fragen, was der Alchemistenmeister gesagt hat
QUEST_LV_0100_20150714_007486	Eine Pause von der Tafel an der Vseio-Klippe anfertigen
QUEST_LV_0100_20150714_007487	Adrijus hat von Vaidotas besondere Tinte erhalten. Benutze die besondere Tinte und den Klebstoff für die Tinte, um eine Pause von der Tafel an der Vseio-Klippe anzufertigen.
QUEST_LV_0100_20150714_007488	Adrijus die Pause geben
QUEST_LV_0100_20150714_007489	Dieses Mal hast du eine gute Pause angefertigt. Gib Adrijus die Pause und höre dir an, was er sagt.
QUEST_LV_0100_20150714_007490	Orte mit Metallplatten
